#timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
1535224865484142649, 4.609775855515187322e-04, -1.182196450840170476e-04, 8.066001104077364563e-05, -5.857233995592960735e-02, -9.974060187751127016e-01, -4.072559067839042336e-05, 4.183913293428664915e-02, 1.774717549489658944e-03, -2.120832934020626371e-04, 1.227446122111816682e-04, 6.591811447136504626e-04, -2.915029750304766747e-04, -1.458802835517021437e-04, 2.996717164953530740e-03, -1.706192818731277312e-04, -3.542112607874584040e-02
1535224865549446249, -1.311986877723138323e-03, 1.715393039698892563e-04, -4.019341363758506666e-05, -5.853452727656242166e-02, -9.974084080972266397e-01, -9.665513063082346184e-05, 4.183500007471664672e-02, 1.177752489603856164e-03, 3.000913819562000707e-05, 5.701443908243301688e-05, 6.929631326636829895e-04, -2.913728784287342405e-04, -1.285047773876612847e-04, 3.023599297974887464e-03, -1.652691436047631511e-04, -3.543313626981921954e-02
1535224865615789250, -7.649805584897351012e-04, -6.218418204080138068e-04, -9.395272043031123021e-04, -5.852155468581699688e-02, -9.974081579670308617e-01, -5.881067358592823317e-05, 4.185917580739136751e-02, 9.875576131025784465e-03, -1.267894518248306995e-03, 4.880076609757144201e-04, 6.883515702694712086e-04, -2.909477902800325540e-04, -1.301387897947226164e-04, 3.009447582430608680e-03, -1.645681353795309097e-04, -3.523022637680998242e-02
1535224865681350699, -2.160120449079750565e-03, 3.876855875102623084e-04, 4.804404203141944476e-05, -5.858411292949437799e-02, -9.974058269180313685e-01, 1.542897396139815026e-05, 4.182723878250994148e-02, 6.817089991607997237e-04, 6.067248560629224814e-04, 9.363666911382700951e-04, 5.722235986639692684e-04, -2.835136012921318565e-04, -1.747649471534694202e-04, 2.923511704985910960e-03, -1.633849077904724111e-04, -3.480017433290109874e-02
1535224865747693650, 8.700881760660109272e-04, -8.226307278577229621e-04, -6.005603767324220693e-05, -5.858093991896379249e-02, -9.974097743883137968e-01, -2.848706391165467221e-05, 4.173744866844499024e-02, -1.593550130953116624e-03, 5.714007008982584972e-04, 1.049016997113852857e-04, 6.069448675011749478e-04, -2.836057810979552294e-04, -1.588825236317732508e-04, 2.953794996829938943e-03, -1.724909299136199265e-04, -3.533274409439349228e-02
1535224865813255050, -5.857673219258630872e-04, -2.913016668872100002e-04, -3.408508657344956659e-04, -5.858531506290030888e-02, -9.974080686787720751e-01, -3.351723422930348456e-06, 4.177206461534692383e-02, 3.922528249160737068e-04, 6.575062408542699894e-04, -6.848764083288966622e-05, 5.793098190991432953e-04, -2.784077378537438627e-04, -1.635968053214402950e-04, 3.002547214845012816e-03, -1.667484361659734118e-04, -3.540146105011793276e-02
1535224865912380749, -5.905025676552836918e-04, -2.391321474379545591e-04, -3.255326800846521811e-04, -5.859068956223166535e-02, -9.974063249641019757e-01, 2.431859079259242589e-05, 4.180614101818789369e-02, 2.610761102789672244e-04, 4.231242428018153114e-04, 4.775183944438840945e-04, 5.387211208659782851e-04, -2.790625216810964935e-04, -1.741086263536595791e-04, 3.006508423975550598e-03, -1.624255483021573706e-04, -3.530110437732457418e-02
1535224865977683899, -5.635256147832664458e-04, -2.929809013802761684e-04, -3.723170407862226453e-04, -5.857242475298762852e-02, -9.974073654149011592e-01, -3.121651040478243153e-05, 4.180690732631626300e-02, 1.639542824232652037e-04, 3.176237134557637109e-04, 2.780348181215962135e-04, 5.830299042611398076e-04, -2.719952245415644602e-04, -1.645506212972298247e-04, 2.995984349451432348e-03, -1.675599615038458748e-04, -3.544059681657588806e-02
1535224866044284649, 2.042554630941688897e-05, -1.078192431910795167e-04, 3.189707340264910825e-05, -5.856927498155117123e-02, -9.974097995706581177e-01, -1.341194477520366002e-04, 4.175300899969994900e-02, -2.050481381980845223e-03, 1.995876417987523660e-06, -8.272705597540963313e-05, 6.534102884119544685e-04, -2.633665362287758590e-04, -1.524585908500673955e-04, 3.036744275769246489e-03, -1.690300672049974530e-04, -3.581424136508065681e-02
1535224866109588350, -2.619953505590726572e-04, 1.410906310527751590e-04, 8.783030390185708009e-05, -5.851610715811084856e-02, -9.974119826710633463e-01, -3.767536611628896984e-04, 4.177391631051362297e-02, -2.945484438864216510e-04, 1.762356096080129175e-03, 1.356280045067429841e-04, 6.591683467255551833e-04, -2.645399798400319157e-04, -1.506355536323980744e-04, 3.039513827719936192e-03, -1.692771534902206274e-04, -3.583211845296872117e-02
1535224866175931249, -2.237081948053040834e-04, 1.403755897805757872e-04, 8.480696679322685639e-05, -5.853148159386838828e-02, -9.974096020855096612e-01, -2.486518943417282941e-04, 4.181016027579183281e-02, 1.512161019622466126e-03, -4.159331980195942694e-04, -2.185582600065693790e-04, 6.598935349209051433e-04, -2.647103353884456178e-04, -1.501356237924630487e-04, 3.039945122009285114e-03, -1.691942068721295680e-04, -3.584413378367559688e-02
