#timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
1578862332348677600, 3.277171149957011382e-03, -1.428716292298810517e-02, -4.480988631817294648e-02, -1.647206370702319067e-01, 9.858548287190692649e-01, 1.170877800675793057e-02, 2.864040733055552360e-02, 5.375912549638703526e-03, 1.260319628992338445e-02, -3.316406377365779812e-02, -3.265622282994414937e-03, -1.031226497134571027e-02, -2.224843989149570089e-04, -4.090093870651172886e-02, 2.772517200175375965e-02, 4.070161183610455057e-03
1578862332414009500, 1.666294422787585128e-03, -1.457689913206222654e-02, -4.796669725131182116e-02, -1.646533109527443528e-01, 9.859474502282594699e-01, 9.963674600961449496e-03, 2.641283341747002744e-02, 2.470567656555809621e-03, 1.092817035025383382e-02, -3.925778172669723565e-02, -2.875109985455960148e-03, -1.029991160424922024e-02, 2.836389468538502733e-04, -4.996517404258111333e-02, 3.725392205813695540e-02, 3.955072593890094669e-03
1578862332512940949, -1.160087988590665677e-03, -1.558158214137481297e-02, -5.269777358425703495e-02, -1.641102528106689051e-01, 9.861627335005452855e-01, 6.503810753045002717e-03, 2.255190508226320376e-02, -6.298101696137872784e-04, 6.113502672150369043e-03, -4.062194102947276619e-02, -2.751806770736111088e-03, -1.052837977830856434e-02, 6.435517570332387411e-04, -6.773633617353287673e-02, 5.006542826675351027e-02, 6.751300435475854171e-03
1578862332578273349, -1.409393147640920210e-03, -1.568594568895151017e-02, -5.553144274892459625e-02, -1.638095060899748823e-01, 9.862733226965132438e-01, 4.423108542220817105e-03, 2.029321962039800850e-02, 5.709706447389635911e-03, 8.878892261399620039e-03, -4.168764707548252429e-02, -2.590222531976216214e-03, -1.049095891301339394e-02, 7.485273497264871611e-04, -6.992712915437461485e-02, 5.063656864778939837e-02, 6.621279349350054841e-03
1578862332611872549, -2.283112181578205065e-03, -1.600030972452105155e-02, -5.715116607536227522e-02, -1.637208033626821047e-01, 9.863181475125607500e-01, 3.374360104377139603e-03, 1.899010604379363157e-02, 5.391958028945993686e-03, 8.161856006924803064e-03, -4.048953606136988792e-02, -2.450487918749638325e-03, -1.048851324717936344e-02, 8.642824324538851645e-04, -7.586122068611549085e-02, 5.263894040472637259e-02, 7.730758915971231056e-03
1578862332677204799, -3.508159944743235743e-03, -1.575121029072434897e-02, -5.974252637597908533e-02, -1.635359790719918827e-01, 9.863839582146638474e-01, 1.680037697696385151e-03, 1.731611963090484013e-02, 1.072794824794259458e-02, 1.192903582877711567e-02, -3.819392551432518323e-02, -2.198787948731006307e-03, -1.042608482594442609e-02, 9.733113744951699337e-04, -6.828907053429951468e-02, 4.863968123969318602e-02, 6.709699904641870487e-03
1578862332776136149, -3.918082576223806332e-03, -1.431620326721151637e-02, -6.273844568658538956e-02, -1.629893979634677026e-01, 9.865203404192897096e-01, -1.983773634321468488e-03, 1.442701399053045175e-02, 2.353373153902692250e-02, 2.431616807704747862e-02, -2.725650462467257493e-02, -2.172955496139630533e-03, -1.039851190792444834e-02, 1.065095067244898079e-03, -6.486097339482752022e-02, 4.694332774878533232e-02, 6.508305269216298379e-03
1578862332809735449, -9.562268834005627216e-03, -1.546951727719921184e-02, -6.414326519659038772e-02, -1.629736866135410578e-01, 9.865246313261911704e-01, -2.426563884294692663e-03, 1.424222756557349569e-02, 3.632769976537220113e-03, 1.509220733542583452e-02, -3.163653870182808747e-02, -2.170986958334040345e-03, -1.015185764199141513e-02, 1.580559067458398286e-03, -8.177639683871334997e-02, 5.811687532597015204e-02, 9.669902914485986253e-03
1578862332875067949, -1.183098679778985841e-02, -1.518096164405108653e-02, -6.526775944206257563e-02, -1.630280452638266375e-01, 9.865231142894601568e-01, -3.838605031705314297e-03, 1.338904557804368109e-02, -4.463284934648649796e-03, 1.326904036859857805e-02, -3.421227552106311659e-02, -2.073776107913665682e-03, -9.731953234200963962e-03, 1.912509748040130877e-03, -9.151247507321108587e-02, 6.342877511326071305e-02, 9.257361483954161877e-03
1578862332908667249, -1.282531337126729259e-02, -1.508145873863046479e-02, -6.604827289996433037e-02, -1.629362450721476563e-01, 9.865388955171605634e-01, -3.855117669582940228e-03, 1.333888081226824660e-02, -4.627053693289475203e-03, 1.144054773174396980e-02, -3.296617898194407342e-02, -1.762114753207198606e-03, -9.497052225366540285e-03, 2.119009667256302118e-03, -8.672429866191092018e-02, 6.160518698262235776e-02, 8.326029395730330865e-03
